id,name,lat,lon
restaurant_241409,"Popeyes 1540 S Stratford Rd Winston-Salem, North Carolina 27103 - USA",36.073173,-80.303877
restaurant_83900,"Popeyes 1025 Peppers Ferry Rd Wytheville, Virginia 24382 - USA",36.965228,-81.067365
restaurant_81659,"Popeyes 3981 Columbia St Orlando, Florida 32805 - USA",28.527312,-81.425816
restaurant_86465,"Popeyes 5750 Belleville Crossing St Belleville, Illinois 62226 - USA",38.526183,-90.035114
restaurant_81822,"Popeyes 45 N Orange Blossom Trl Orlando, Florida 32805 - USA",28.543654,-81.397019
restaurant_82872,"Popeyes 2550 US Highway 98 N Lakeland, Florida 33805 - USA",28.07585,-81.961096
restaurant_240664,"Popeyes N Green Mount Rd & Central Park Dr O'Fallon, Illinois 62269 - USA",38.572675,-89.929151
restaurant_84900,"Popeyes 10551 Big Bend Road Riverview, Florida 33579 - USA",27.791568,-82.333523
restaurant_81801,"Popeyes 6725 W Sand Lake Rd Orlando, Florida 32819 - USA",28.450331,-81.469272
restaurant_86440,"Popeyes 7541 West Irlo Bronson Memorial Hwy. Kissimmee, Florida 34747 - USA",28.334956,-81.590037
restaurant_82048,"Popeyes 6011 N Illinois St Fairview Heights, Illinois 62208 - USA",38.587708,-89.985352
restaurant_237296,"Popeyes 7791 North Point Boulevard Winston-Salem, North Carolina 27106 - USA",36.15061,-80.279836
restaurant_86733,"Popeyes 230 West Mitchell Hammock Road Oviedo, Florida 32765 - USA",28.655162,-81.211937
restaurant_237700,"Popeyes 500 N MLK Drive Winston-Salem, North Carolina 27101 - USA",36.10078,-80.22916
restaurant_83636,"Popeyes 5760 S Orange Blossom Trl Orlando, Florida 32839 - USA",28.474709,-81.39727
restaurant_85198,"Popeyes 1711 East Grand Avenue Marshall, Texas 75670 - USA",32.548958,-94.351173
restaurant_81846,"Popeyes 5700 Lake Underhill Rd Orlando, Florida 32807 - USA",28.538702,-81.310144
restaurant_85132,"Popeyes 3763 Sun City Center Blvd Sun City Center, Florida 33573 - USA",27.711553,-82.375364
restaurant_86715,"Popeyes 3150 Telegraph Rd St. Louis, Missouri 63125 - USA",38.498626,-90.299452
restaurant_84847,"Popeyes 3815 S Florida Ave Lakeland, Florida 33813 - USA",27.994915,-81.957497
restaurant_241315,"Popeyes 8001 S Orange Blossom Trail FC04 Orlando, Florida 32809 - USA",28.446552,-81.395428
restaurant_84984,"Popeyes 4103 First Missouri Credit Union Dr St. Louis, Missouri 63129 - USA",38.485315,-90.351823
restaurant_86423,"Popeyes 43392 U.S. Hwy 27 Davenport, Florida 33837 - USA",28.226008,-81.646841
restaurant_82502,"Popeyes 898 N Wheeler/ Hwy 96 N Jasper, Texas 75951 - USA",30.928643,-93.996473
restaurant_84899,"Popeyes 4547 South Semoran Blvd Orlando, Florida 32822 - USA",28.497817,-81.309446
restaurant_85247,"Popeyes 1506 McCoy Road Orlando, Florida 32809 - USA",28.450582,-81.35993
restaurant_84838,"Popeyes 5011 W Irlo Bronson Memorial Kissimmee, Florida 34746 - USA",28.3336,-81.483656
restaurant_84965,"Popeyes 710 Radford Blvd Dillon, South Carolina 29536 - USA",34.437813,-79.370135
restaurant_82626,"Popeyes 12131 S Orange Blossom Trl Orlando, Florida 32837 - USA",28.389481,-81.403986
restaurant_84989,"Popeyes 12001 East Colonial Road Orlando, Florida 32826 - USA",28.566791,-81.203041
restaurant_86614,"Popeyes 9501 Gravois Road Affton, Missouri 63123 - USA",38.553315,-90.321995
restaurant_84839,"Popeyes 602 Havendale Blvd Auburndale, Florida 33823 - USA",28.05297,-81.775732
restaurant_234568,"Popeyes Hwy 157 Near Collinsport Dr, Collinsville, IL Collinsville, Illinois 62234 - USA",38.68495,-90.011088
restaurant_82926,"Popeyes 7777 Burlington Pike Florence, Kentucky 41042 - USA",39.000145,-84.64448
restaurant_88016,"Popeyes 3707 US-301 Ellenton, Florida 34222 - USA",27.521278,-82.526675
restaurant_81990,"Popeyes 35988 Hwy 27 Haines City, Florida 33844 - USA",28.123231,-81.640299
restaurant_89299,"Popeyes 852 Buenaventura Blvd. Kissimmee, Florida 34743 - USA",28.342928,-81.363417
restaurant_81877,"Popeyes 324 W Vine St Kissimmee, Florida 34741 - USA",28.30428,-81.407484
restaurant_81981,"Popeyes 3390 1st St Bradenton, Florida 34208 - USA",27.469997,-82.56332
restaurant_82864,"Popeyes 25 6th St SW Winter Haven, Florida 33880 - USA",28.022033,-81.733411
restaurant_86724,"Popeyes 3397 South Orange Blossom Trail Kissimmee, Florida 34746 - USA",28.260207,-81.438787
restaurant_83218,"Popeyes 8100 Manchester Rd Brentwood, Missouri 63144 - USA",38.611345,-90.336724
restaurant_81945,"Popeyes 3515 Natural Bridge Ave St. Louis, Missouri 63107 - USA",38.661041,-90.215951
restaurant_82792,"Popeyes 1701 W Evergreen Ave Effingham, Illinois 62401 - USA",39.136396,-88.566119
restaurant_82126,"Popeyes 1604 Link Ave Orange, Texas 77630 - USA",30.107085,-93.746544
restaurant_238496,"Popeyes 3304 Nameoki Rd Granite City, Illinois 62040 - USA",38.723699,-90.122251
restaurant_81944,"Popeyes 7115 Page Ave St. Louis, Missouri 63133 - USA",38.677023,-90.313954
restaurant_84544,"Popeyes 502 Main St Covington, Kentucky 41011 - USA",39.085167,-84.517206
restaurant_85445,"Popeyes 15903 Manchester Road Ellisville, Missouri 63011 - USA",38.592932,-90.587223
restaurant_85494,"Popeyes 1402 Church Street Conway, South Carolina 29526 - USA",33.84,-79.06
restaurant_84913,"Popeyes 1046 Cypress Pkwy Poinciana, Florida 34759 - USA",28.14631,-81.44459
restaurant_82071,"Popeyes 9854 Halls Ferry Rd St. Louis, Missouri 63136 - USA",38.743357,-90.252009
restaurant_86670,"Popeyes 10545 Page Ave St. Louis, Missouri 63132 - USA",38.692239,-90.393717
restaurant_85193,"Popeyes (Military Post Access Required) 266 Replacement Road Fort Leonard Wood, Missouri 65473 - USA",37.76106,-92.11657
restaurant_83775,"Popeyes 6225 Glenway Ave Cincinnati, Ohio 45211 - USA",39.144629,-84.623915
restaurant_81887,"Popeyes 820 N Washington Blvd Sarasota, Florida 34236 - USA",27.343329,-82.530727
restaurant_81971,"Popeyes 20 Airport Rd St. Louis, Missouri 63135 - USA",38.748125,-90.308014
restaurant_84987,"Popeyes 3228 W Gate City Blvd. Greensboro, North Carolina 27407 - USA",36.041621,-79.844732
restaurant_82619,"Popeyes 2877 Target Dr St. Louis, Missouri 63136 - USA",38.773359,-90.2685
restaurant_85443,"Popeyes 953 Northwest Plaza Drive St. Ann, Missouri 63074 - USA",38.735691,-90.40078
restaurant_85304,"Popeyes 5910 South Kings Highway Myrtle Beach, South Carolina 29575 - USA",33.630811,-78.961981
restaurant_83845,"Popeyes 4402 Glen Este Withamsville Rd Cincinnati, Ohio 45245 - USA",39.093792,-84.262567
restaurant_85537,"Popeyes 35 West Mitchell Avenue Cincinnati, Ohio 45217 - USA",39.160607,-84.506012
restaurant_83136,"Popeyes 2700 Madison Road Cincinnati, Ohio 45209 - USA",39.146322,-84.442393
restaurant_85342,"Popeyes 3551 US HIghway 41 South Terre Haute, Indiana 47802 - USA",39.424107,-87.416902
restaurant_237699,"Popeyes 612 SR-60 Lake Wales, Florida 33853 - USA",27.89893,-81.60377
restaurant_86497,"Popeyes 951 N. Hwy 67 Florissant, Missouri 63031 - USA",38.799857,-90.329142
restaurant_240631,"Popeyes 3655 Cheney Highway Titusville, Florida 32780 - USA",28.55,-80.853
restaurant_86732,"Popeyes 1100 E Bessemer Ave Greensboro, North Carolina 27407 - USA",36.084881,-79.771769
restaurant_82277,"Popeyes 7131 Reading Rd Cincinnati, Ohio 45237 - USA",39.190653,-84.462997
restaurant_84410,"Popeyes 106 Pisgah Church Rd Greensboro, North Carolina 27455 - USA",36.134054,-79.790888
restaurant_81744,"Popeyes 409 E. Marshall Avenue Longview, Texas 75601 - USA",32.500853,-94.734281
restaurant_82457,"Popeyes 2390 Homer M Adams Pkwy Alton, Illinois 62002 - USA",38.916457,-90.152269
restaurant_83923,"Popeyes 1640 Jungermann Rd Saint Peters, Missouri 63304 - USA",38.745491,-90.591873
restaurant_85123,"Popeyes 9760 Colerain Avenue Cincinnati, Ohio 45251 - USA",39.249293,-84.596209
restaurant_82831,"Popeyes 950 N Main St Vidor, Texas 77662 - USA",30.134315,-94.015793
restaurant_239399,"Popeyes 1041 Regency Pkwy St. Charles, Missouri 63303 - USA",38.784303,-90.52782
restaurant_86674,"Popeyes 9200 Reading Rd Cincinnati, Ohio 45215 - USA",39.227144,-84.437964
restaurant_239865,"Popeyes 6674 Keaton Crossing Blvd O'Fallon, Missouri 63368 - USA",38.723444,-90.70044
restaurant_81842,"Popeyes 4049 Gulfway Dr Port Arthur, Texas 77642 - USA",29.913361,-93.915642
restaurant_87085,"Popeyes 2110 Gilmer Road Longview, Texas 75604 - USA",32.528547,-94.786826
restaurant_84284,"Popeyes 4850 Twin City Hwy Groves, Texas 77619 - USA",29.939726,-93.93831
restaurant_82141,"Popeyes 1519 N University Dr Nacogdoches, Texas 75961 - USA",31.616618,-94.639849
restaurant_83871,"Popeyes 10601 Springfield Pike Cincinnati, Ohio 45215 - USA",39.260711,-84.470105
restaurant_84882,"Popeyes 8150 Rogers Ave Fort Smith, Arkansas 72903 - USA",35.348566,-94.342324
restaurant_82140,"Popeyes 1804 Highway 365 Nederland, Texas 77627 - USA",29.961051,-93.980975
restaurant_86604,"Popeyes 3301 Fayetteville Rd. Lumberton, North Carolina 28358 - USA",34.641193,-78.99974
restaurant_239863,"Popeyes 780 N 18th St Ozark, Missouri 65721 - USA",37.025781,-93.227138
restaurant_83468,"Popeyes 1165 Kemper Meadow Dr Cincinnati, Ohio 45240 - USA",39.29221,-84.522382
restaurant_86742,"Popeyes 401 Salt Lick Rd. St. Peters, Missouri 63376 - USA",38.797023,-90.656769
restaurant_241598,"Popeyes 11820 Lebanon Rd Cincinnati, Ohio 45241 - USA",39.287842,-84.395679
restaurant_241644,"Popeyes 2601 Highway 69 N Nederland, Texas 77627 - USA",29.974476,-94.024892
restaurant_86660,"Popeyes 6475 Ronald Reagan Dr. Lake St Louis, Missouri 63367 - USA",38.764025,-90.78558
restaurant_83695,"Popeyes 2301 Zero St Fort Smith, Arkansas 72901 - USA",35.328203,-94.410628
restaurant_237861,"Popeyes 505 N Plaza Dr. Van Buren, Arkansas 72956 - USA",35.46043,-94.356173
restaurant_83928,"Popeyes 5102 Dixie Hwy Fairfield, Ohio 45014 - USA",39.339965,-84.533924
restaurant_81859,"Popeyes 1430 Washington Blvd Beaumont, Texas 77705 - USA",30.056911,-94.099072
restaurant_86528,"Popeyes 9751 Mason Montgomery Rd Mason, Ohio 45040 - USA",39.296298,-84.315702
restaurant_239799,"Popeyes 745 Us Highway 259 N Kilgore, Texas 75662 - USA",32.387608,-94.868106
restaurant_82593,"Popeyes 1101 NC Highway 61 Whitsett, North Carolina 27377 - USA",36.063497,-79.563525
restaurant_239846,"Popeyes 108 S LHS Dr. Lumberton, Texas 77657 - USA",30.254297,-94.215806
restaurant_82284,"Popeyes 5902B Eastex Fwy Beaumont, Texas 77708 - USA",30.128162,-94.156333
restaurant_240837,"Popeyes 510 I-10 Frontage Rd Beaumont, Texas 77706 - USA",30.086021,-94.134943
restaurant_239429,"Popeyes 711 McCroskey St Nixa, Missouri 65714 - USA",37.053235,-93.302792
restaurant_84970,"Popeyes 270 N State Rd 135 Greenwood, Indiana 46142 - USA",39.619483,-86.159037
restaurant_84164,"Popeyes 6432 Phelan Blvd Beaumont, Texas 77706 - USA",30.07825,-94.169794
restaurant_85442,"Popeyes 2981 Princeton Road Hamilton, Ohio 45011 - USA",39.390874,-84.515358
restaurant_86565,"Popeyes 1604 N Jefferson Av Mount Pleasant, Texas 75455 - USA",33.172896,-94.97098
restaurant_83088,"Popeyes 7088 Liberty Centre Dr Liberty Township, Ohio 45069 - USA",39.371307,-84.384741
restaurant_84854,"Popeyes (Military Post Access Required) 5934 Ardennes Street Fort Bragg, North Carolina 28307 - USA",35.131906,-79.025216
restaurant_84792,"Popeyes 5020 E County Line Rd Indianapolis, Indiana 46237 - USA",39.636982,-86.083252
restaurant_82942,"Popeyes (Military Post Access Required) 1017 Canopy Ln Fort Bragg, North Carolina 28307 - USA",35.11836,-79.01316
restaurant_84610,"Popeyes 1710 S Glenstone Ave Springfield, Missouri 65804 - USA",37.183937,-93.261882
restaurant_82191,"Popeyes 1106 S Timberland Drive Lufkin, Texas 75901 - USA",31.326046,-94.726181
restaurant_84298,"Popeyes (Military Post Access Required) 5476 Butner Rd Building 8 Fort Bragg, North Carolina 28307 - USA",35.15224,-79.020662
restaurant_85085,"Popeyes 3195 South Campbell Avenue Springfield, Missouri 65807 - USA",37.156521,-93.296135
restaurant_86425,"Popeyes 2176 Skibo Rd Fayetteville, North Carolina 28314 - USA",35.04579,-78.976656
restaurant_83135,"Popeyes 2430 Kings Mills Rd Mason, Ohio 45040 - USA",39.358137,-84.260824
restaurant_237834,"Popeyes 2515 S Horner Boulevard Sanford, North Carolina 27330 - USA",35.45968,-79.14304
restaurant_81949,"Popeyes 116 W Merritt Island Cswy Merritt Island, Florida 32952 - USA",28.357265,-80.701537
restaurant_86624,"Popeyes (Military Post Access Required) 2171 Reilly Rd., Fort Bragg, North Carolina 28307 - USA",35.13167,-78.99659
restaurant_83930,"Popeyes 3265 N Service Rd E Foristell, Missouri 63348 - USA",38.816972,-90.949241
restaurant_84037,"Popeyes 2100 W Martin Luther King Blvd Fayetteville, Arkansas 72701 - USA",36.055883,-94.189915
restaurant_83421,"Popeyes 538 E Robinson Ave Springdale, Arkansas 72764 - USA",36.167474,-94.126713
restaurant_82836,"Popeyes 3308 Bragg Blvd Fayetteville, North Carolina 28303 - USA",35.077016,-78.934568
restaurant_85219,"Popeyes 720 South Main Street Graham, North Carolina 27253 - USA",36.058627,-79.399727
restaurant_84906,"Popeyes 2304 E Main St Plainfield, Indiana 46168 - USA",39.712782,-86.370946
restaurant_82832,"Popeyes 2313 Gillespie St Fayetteville, North Carolina 28306 - USA",35.018639,-78.895369
restaurant_84997,"Popeyes 1231 West Kearney Street Springfield, Missouri 65803 - USA",37.241139,-93.306278
restaurant_88505,"Popeyes 1260 OH-63 Monroe, Ohio 45050 - USA",39.440285,-84.332753
restaurant_84616,"Popeyes 2902 Madison Ave Indianapolis, Indiana 46225 - USA",39.72401,-86.151633
restaurant_84881,"Popeyes 5780 W Sunset Ave Springdale, Arkansas 72762 - USA",36.175953,-94.194537
restaurant_241630,"Popeyes 1397 US-60 Republic, Missouri 65738 - USA",37.132975,-93.458413
restaurant_84971,"Popeyes 9302 East Highway 36 Avon, Indiana 46123 - USA",39.764051,-86.356435
restaurant_234811,"Popeyes 2044 W. Pleasant Grove Rd. Rogers, Arkansas 72758 - USA",36.28259,-94.148667
restaurant_84570,"Popeyes 3128 E Washington St Indianapolis, Indiana 46201 - USA",39.769031,-86.110802
restaurant_86717,"Popeyes 14920 Tamiami Trail North Port, Florida 34287 - USA",27.038799,-82.223676
restaurant_83664,"Popeyes 2325 W Walnut St Rogers, Arkansas 72756 - USA",36.334594,-94.151646
restaurant_84539,"Popeyes 3021 W 16th St Indianapolis, Indiana 46222 - USA",39.787558,-86.208868
restaurant_85051,"Popeyes 10087 East Washington Street Indianapolis, Indiana 46229 - USA",39.774534,-85.988552
restaurant_84606,"Popeyes 2402 East 38th Street Indianapolis, Indiana 46218 - USA",39.825755,-86.121324
restaurant_86666,"Popeyes 2709 US Hwy 27 S Sebring, Florida 33870 - USA",27.472049,-81.446749
restaurant_84774,"Popeyes 7615 Pendleton Pike Indianapolis, Indiana 46226 - USA",39.833536,-86.032102
restaurant_85205,"Popeyes 1981 North State Street Greenfield, Indiana 46140 - USA",39.81287,-85.76902
restaurant_86691,"Popeyes 829 West Central Avenue Springboro, Ohio 45066 - USA",39.56221,-84.26175
restaurant_90871,"Popeyes 1721 East Centerton Blvd & Greenhouse Rd, Centerton, AR Centerton, Arkansas 72712 - USA",36.357454,-94.256009
restaurant_82121,"Popeyes 2225 W New Haven Ave Melbourne, Florida 32904 - USA",28.078477,-80.658259
restaurant_86445,"Popeyes 24471 Sandhill Blvd. Punta Gorda, Florida 33983 - USA",27.022581,-82.045459
restaurant_84607,"Popeyes 3633 W 86th St Indianapolis, Indiana 46268 - USA",39.911215,-86.223567
restaurant_85248,"Popeyes 725 Palm Bay Road, NE West Melbourne, Florida 32904 - USA",28.035987,-80.651572
restaurant_84974,"Popeyes 6161 East 82nd Street Indianapolis, Indiana 46250 - USA",39.904825,-86.060846
restaurant_84917,"Popeyes 2316 E 5th St Tyler, Texas 75701 - USA",32.33266,-95.272373
restaurant_84473,"Popeyes 3938 Melrose Ave NW Roanoke, Virginia 24017 - USA",37.295106,-80.001414
restaurant_83673,"Popeyes 5930 Whitestown Pkwy Whitestown, Indiana 46075 - USA",39.947944,-86.356724
restaurant_241550,"Popeyes 5798 N Springboro Pike Dayton, Ohio 45449 - USA",39.673683,-84.221291
restaurant_84793,"Popeyes 625 E Carmel Dr Carmel, Indiana 46032 - USA",39.961661,-86.115969
restaurant_235428,"Popeyes 3500 Hwy 412 East Siloam Springs, Arkansas 72761 - USA",36.180429,-94.50704
restaurant_241028,"Popeyes 6910 Fayetteville Rd Durham, North Carolina 27713 - USA",35.904785,-78.942199
restaurant_85378,"Popeyes 1379 Towne Square Blvd NW Roanoke, Virginia 24012 - USA",37.319011,-79.962637
restaurant_240722,"Popeyes 3400 Westgate Dr Durham, North Carolina 27707 - USA",35.966028,-78.962411
restaurant_84973,"Popeyes 9403 Ambleside Drive Fishers, Indiana 46038 - USA",39.97944,-86.00106
restaurant_86638,"Popeyes 4025 Wilmington Pike Dayton, Ohio 45440 - USA",39.68782,-84.13158
restaurant_84124,"Popeyes 1603 W Church St Livingston, Texas 77351 - USA",30.712727,-94.955321
restaurant_85664,"Popeyes 2102 Missouri Blvd Jefferson City, Missouri 65109 - USA",38.581597,-92.205401
restaurant_85042,"Popeyes 2723 Guess Road Durham, North Carolina 27705 - USA",36.029743,-78.927334
restaurant_82859,"Popeyes 12403 US Highway 35 NW Jeffersonville, Ohio 43128 - USA",39.616493,-83.603475
restaurant_83207,"Popeyes 3796 Salem Ave Dayton, Ohio 45406 - USA",39.796324,-84.25048
restaurant_86641,"Popeyes 2400 John Brantley Blvd Raleigh, North Carolina 27623 - USA",35.87427,-78.78974
restaurant_86669,"Popeyes 3904 Western Blvd Raleigh, North Carolina 27606 - USA",35.784971,-78.690456
restaurant_84679,"Popeyes 1701 Pinewinds Dr Raleigh, North Carolina 27603 - USA",35.716461,-78.655054
restaurant_81974,"Popeyes 2801 S Grand Ave E Springfield, Illinois 62703 - USA",39.787749,-89.613061
restaurant_83186,"Popeyes 2496 Wabash Ave Springfield, Illinois 62704 - USA",39.763724,-89.703414
restaurant_85636,"Popeyes 1100 S. Main Street Englewood, Ohio 45322 - USA",39.86126,-84.282892
restaurant_241572,"Popeyes 6793 Miller Ln Dayton, Ohio 45414 - USA",39.845867,-84.192694
restaurant_238009,"Popeyes 1222 Sunset Avenue Clinton, North Carolina 28328 - USA",34.992061,-78.345886
restaurant_239687,"Popeyes 922 Durham Road Roxboro, North Carolina 27573 - USA",36.37889,-78.9832
restaurant_84323,"Popeyes 3699 New Bern Ave Raleigh, North Carolina 27610 - USA",35.797681,-78.578289
restaurant_86411,"Popeyes 3318 Capital Blvd. Raleigh, North Carolina 27604 - USA",35.824616,-78.586444
restaurant_84964,"Popeyes 81 Hancock Bridge Parkway West Cape Coral, Florida 33991 - USA",26.650366,-81.97659
restaurant_83363,"Popeyes 3111 NE Pine Island Rd Cape Coral, Florida 33909 - USA",26.682709,-81.90473
restaurant_83417,"Popeyes 710 Highway Cleveland, Texas 77327 - USA",30.337179,-95.100472
restaurant_88592,"Popeyes 13113-7 I-10 E Mont Belvieu, Texas 77523 - USA",29.826929,-94.852714
restaurant_85507,"Popeyes 7120 Knightdale Boulevard Knightdale, North Carolina 27545 - USA",35.797749,-78.48999
restaurant_84135,"Popeyes 8909 20th St Vero Beach, Florida 32966 - USA",27.638434,-80.511158
restaurant_84490,"Popeyes 2134 S Limestone St Springfield, Ohio 45505 - USA",39.896912,-83.81094
restaurant_83369,"Popeyes 4400 Palm Beach Blvd Fort Myers, Florida 33905 - USA",26.669447,-81.823908
restaurant_81943,"Popeyes 3238 Fowler St Fort Myers, Florida 33901 - USA",26.617935,-81.862523
restaurant_85403,"Popeyes 419 Highway 70 East Selma, North Carolina 27576 - USA",35.52111,-78.2925
restaurant_86657,"Popeyes 3700 Hyde Park Ave Columbia, Missouri 65201 - USA",38.909133,-92.328941
restaurant_86738,"Popeyes 1110 US 1 Vero Beach, Florida 32960 - USA",27.621861,-80.388799
restaurant_83247,"Popeyes 822 NW Park St Okeechobee, Florida 34972 - USA",27.24323,-80.820566
restaurant_84705,"Popeyes 2130 S Rangeline Rd Joplin, Missouri 64804 - USA",37.066605,-94.478485
restaurant_82378,"Popeyes 6804 Garth Rd Baytown, Texas 77521 - USA",29.800355,-94.980775
restaurant_81743,"Popeyes 2120 N Alexander Dr Baytown, Texas 77520 - USA",29.744267,-94.949912
restaurant_238101,"Popeyes 11111 Fm 1960 E Houston, Texas 77336 - USA",30.019651,-95.108867
restaurant_85334,"Popeyes 111 Business Loop 70 East Columbia, Missouri 65203 - USA",38.965238,-92.335567
restaurant_82486,"Popeyes 576 W Hickpoohe Labelle, Florida 33935 - USA",26.761808,-81.448176
restaurant_84354,"Popeyes 904 Linden Ave Oxford, North Carolina 27565 - USA",36.298073,-78.582606
restaurant_85355,"Popeyes 14540 FM-2100 Crosby, Texas 77532 - USA",29.897975,-95.06294
restaurant_82514,"Popeyes 2710 Lee Blvd Lehigh Acres, Florida 33971 - USA",26.617781,-81.668945
restaurant_86695,"Popeyes 22113 Walton Ave New Caney, Texas 77357 - USA",30.154625,-95.222693
restaurant_82640,"Popeyes 19151 W Lake Houston Parkway Atascocita, Texas 77346 - USA",29.997123,-95.162413
restaurant_82649,"Popeyes 940 US Highway 42 NE London, Ohio 43140 - USA",39.953777,-83.37942
restaurant_82506,"Popeyes 24895 FM 1314 Rd Porter, Texas 77365 - USA",30.104009,-95.233417
restaurant_84857,"Popeyes 25764 Loop 494 Houston, Texas 77339 - USA",30.071063,-95.241241
restaurant_235259,"Popeyes 2071 Stringtown Road Grove City, Ohio 43123 - USA",39.87808,-83.05841
restaurant_82574,"Popeyes 1509 W Fairmont Pkwy La Porte, Texas 77571 - USA",29.651511,-95.034724
restaurant_81813,"Popeyes 506 Sheldon Rd Channelview, Texas 77530 - USA",29.78,-95.124253
restaurant_85554,"Popeyes 3705 S. High Street Columbus, Ohio 43207 - USA",39.885446,-82.999975
restaurant_82283,"Popeyes 2904 61st St Galveston, Texas 77551 - USA",29.267843,-94.826608
restaurant_83942,"Popeyes 11527 N Sam Houston Pkwy E Humble, Texas 77396 - USA",29.935153,-95.215677
restaurant_240285,"Popeyes 2802 Candlers Mountain Road Lynchburg, Virginia 24502 - USA",37.37067,-79.18318
restaurant_82855,"Popeyes 107 S 25th St Fort Pierce, Florida 34947 - USA",27.446821,-80.350284
restaurant_86520,"Popeyes 9111 Will Clayton Pkwy. Humble, Texas 77338 - USA",29.979566,-95.247531
restaurant_85404,"Popeyes 9007 E Sam Houston Pkwy N Houston, Texas 77044 - USA",29.854853,-95.187998
restaurant_81805,"Popeyes 103 FM 1960 Bypass East Humble, Texas 77338 - USA",30.005469,-95.266043
restaurant_241037,"Popeyes 20121 US-59 #02130 Humble, Texas 77338 - USA",30.006895,-95.273056
restaurant_83371,"Popeyes 15125 Wallisville Rd Houston, Texas 77049 - USA",29.807218,-95.171291
restaurant_239913,"Popeyes 1207 Dabney Dr Henderson, North Carolina 27536 - USA",36.330807,-78.432317
restaurant_84996,"Popeyes 4328 W Broad Street Columbus, Ohio 43228 - USA",39.95325,-83.116581
restaurant_83580,"Popeyes 6335 Prentiss School Pl Canal Winchester, Ohio 43110 - USA",39.853037,-82.830087
restaurant_82089,"Popeyes 3315 Palmer Hwy Texas City, Texas 77590 - USA",29.394859,-94.945612
restaurant_82279,"Popeyes 1421 Center St Deer Park, Texas 77536 - USA",29.698309,-95.123344
restaurant_85332,"Popeyes 8506 Spencer Highway La Porte, Texas 77571 - USA",29.663579,-95.107021
restaurant_81830,"Popeyes 1601 S US Highway 1 Fort Pierce, Florida 34950 - USA",27.432199,-80.326251
restaurant_84942,"Popeyes 8415 FM 1960 Bypass Road West Humble, Texas 77338 - USA",30.005342,-95.298205
restaurant_85383,"Popeyes 311 Grand Central Avenue Vienna, West Virginia 26105 - USA",39.300982,-81.548865
restaurant_234687,"Popeyes 1480 West Broad St Columbus, Ohio 43222 - USA",39.95776,-83.040039
restaurant_86601,"Popeyes 2585 League City Parkway League City, Texas 77573 - USA",29.502927,-95.043529
restaurant_237714,"Popeyes 4946 South 25th Street Fort Pierce, Florida 34981 - USA",27.374581,-80.349972
restaurant_81766,"Popeyes 995 Federal Road Jacinto City, Texas 77029 - USA",29.772465,-95.214472
restaurant_86506,"Popeyes 28186 Tamiami Tr. Bonita Springs, Florida 34134 - USA",26.328025,-81.806273
restaurant_82928,"Popeyes 2135 E Livingston Ave Columbus, Ohio 43209 - USA",39.947791,-82.93957
restaurant_85502,"Popeyes 14605 Eastex Freeway Humble, Texas 77396 - USA",29.931009,-95.301049
restaurant_85441,"Popeyes 2297 S. Hamilton Road Columbus, Ohio 43232 - USA",39.92762,-82.88024
restaurant_83076,"Popeyes 2406 Bay Area Blvd Houston, Texas 77058 - USA",29.572793,-95.108639
restaurant_84958,"Popeyes 5401 Crenshaw Road Pasadena, Texas 77505 - USA",29.63918,-95.15785
restaurant_82351,"Popeyes 9802 FM 1764 Texas City, Texas 77591 - USA",29.402199,-95.01974
restaurant_81836,"Popeyes 10903 Market Street Rd Jacinto City, Texas 77029 - USA",29.767969,-95.237349
restaurant_242199,"Popeyes 1080 - Hill Rd N Pickerington, Ohio 43147-9129 - USA",39.90886,-82.777563
restaurant_82224,"Popeyes 3430 Spencer Hwy Pasadena, Texas 77504 - USA",29.664639,-95.190635
restaurant_83002,"Popeyes 1928 Brice Rd Reynoldsburg, Ohio 43068 - USA",39.94058,-82.829455
restaurant_81703,"Popeyes 9830 Homestead Rd Houston, Texas 77016 - USA",29.854294,-95.300156
restaurant_82414,"Popeyes 1153 W Main St League City, Texas 77573 - USA",29.504423,-95.10757
restaurant_84561,"Popeyes 212 W Southmore Ave Pasadena, Texas 77502 - USA",29.691102,-95.213706
restaurant_82803,"Popeyes 3559 E Broad St Columbus, Ohio 43213 - USA",39.972459,-82.905992
restaurant_239102,"Popeyes 125 El Dorado Blvd Webster, Texas 77598 - USA",29.555569,-95.151861
restaurant_86541,"Popeyes 900 West FM 517 Dickinson, Texas 77539 - USA",29.441023,-95.093486
restaurant_81751,"Popeyes 3705 Little York Rd Houston, Texas 77093 - USA",29.871238,-95.332533
restaurant_83329,"Popeyes 14266 Gulf Fwy Houston, Texas 77034 - USA",29.592855,-95.192673
restaurant_86754,"Popeyes 190 SW Port St Lucie Blvd Port St. Lucie, Florida 34984 - USA",27.273346,-80.348241
restaurant_81768,"Popeyes 6819 Lyons Ave Houston, Texas 77020 - USA",29.776739,-95.301492
restaurant_85153,"Popeyes 4002 Lockwood Drive Houston, Texas 77026 - USA",29.797504,-95.316438
restaurant_240054,"Popeyes 9025 S. US Highway 1 Port St. Lucie, Florida 34952 - USA",27.299984,-80.306207
restaurant_81724,"Popeyes 1110 Edgebrook Dr Houston, Texas 77034 - USA",29.642299,-95.240666
restaurant_82627,"Popeyes 10765 Kingspoint Rd Houston, Texas 77075 - USA",29.620084,-95.229796
